1072	我家离贵店不是很远，送餐大概一小时，菜的口感一般，价格偏贵，米饭很少，性价比一般	0
1073	不错，经常吃	1
1074	皮太厚，没有菜太腻	0
1075	第一次给差评，凉菜汤洒了半塑料袋，菜全堆饭盒半边，还不够我收拾的，送餐的耍双截棍改行的吧	0
1076	没我想象的大，只有一个卷好了的，差点不够吃！	1
1077	不会再定了,简直搞笑，两小小小片肉渣渣和一坨没切的菜花	0
1078	恶心…要吐了…直接扔了,一万年才到。	0
1079	一般,不咋好吃,送的也不快	0
1080	惊呆了，刚付完钱十五分钟就送到了，买了多次了，好吃，干净，营养。	1
1081	慢的已经无法忍受！菜量也少得可怜！凉面也没有！再也不买了l	0
1082	你们家是卖盐的么，把菜弄那么咸？	0
1083	肘子肉再炖烂一些就好了	1
1084	菜很难吃！非常难吃，而且还特别咸，我是北方人都吃不下，以后不会再来了。唯一欣慰就是配送小哥还不错，态度很好。	0
1085	13:20多才送到，呵呵嗒，强烈要求自取！！	0
1086	菜都是凉的，一股腥味，再也不会订了	0
1087	漏发一份披萨，筷子没给，幸好自己有多余的，不然怎么吃，整体心情超差	0
1088	很方便，味道也很好～	1
1089	今天第一次吃黄太吉的煎饼，不得不说，黄太吉的煎饼确实很好吃，让人回味无穷，你吃过一次就知道知道我说的了，而且店家很用心，服务很好的，下次还想吃！	1
1090	酸辣粉还好！凉皮一股发霉的味道，没吃，再也不买他家的了！	0
1091	好吃，就是送的太快了，没有按照预订的时间送达	1
1092	说退款也不退，一点都不诚信	0
1093	让多加米没加,对我们的要求不关注,菜分量不足	0
1094	第一，11点下单12点半送到，偏慢。快递一个劲儿道歉，让我有愧疚感。第二，卷饼味道不错，但是漏油啦，要的鱼香肉丝的，吃完才意识到送的手套是干啥用的。怪我。	0
1095	点了西红柿鸡蛋加卤蛋香肠，结果只送来了西红柿鸡蛋饭	0
1096	口味不错，送餐小哥服务也很周到	1
1097	以前用烙饼卷的还好，现在是面皮了，反正我觉得不好吃	0
1098	很好吃，很卫生，很满意！！！！！！！	1
1099	面也太少了，才半盒，我就没吃饱	0
1100	口味比较淡，一般	0
1101	不好吃，还是他家米线地道	0
1102	不如肉的好吃	1
1103	好吃,好吃,真好吃	1
1104	餐送错了，给别人吃了	0
1105	稍微有点咸了	0
1106	送餐太慢了！！！	0
1107	毛血旺里火腿差，肥肠颜色偏重，毛肚牙碜，料还是很足的，味道还可以，其他都不错，米饭给的特多，好	0
1108	冷面不给配调料，两点了才吃上，就算再忙服务质量也不能太差啊！没调料包一大坨干面怎么吃啊！	0
1109	速度还可以，口味可真心待提高啊	0
1110	咖啡没了水果杯脏了……近三点才送来………电话没能打通送前台也行啊……反正我都在线支付过了…………	0
1111	快递小哥很给力，送的非常快！	1
1112	还行，肘子吃完有点儿恶心，送餐太慢	1
1113	配送员配送很快，粥好吃。	1
1114	照了照片发现没地方发，没发也好，太惨了，就不多说了，也没的说真是够了。	0
1115	外卖小哥超好，送的准时，糕点包装的很好。超级棒	1
1116	送了一个半小时没送到，最终送到了还没带筷子，催外卖门店不给回电话。这种店应该倒闭。	0
1117	希望可以增加分量，明显分量少了许多，不要走下坡路，我是小俞府的忠实粉丝	0
1118	刚开始挺好吃，后面我发现鸡皮上还带毛，我就恶心了，真恶心了，前面吃下的啥，我就难受了，早知道就吃肉丝得了。	0
1119	快递小哥太棒了！哈哈,菜也好吃	1
1120	送餐极慢，客服电话根本打不通，后来从网上找的店里的电话，催了好几次，餐量也很小，强烈不推荐@！	0
1121	送餐的只送到楼下，不送上楼，下次不订了。	0
1122	肥肉实在是太恶心了，还不如不放。。。	0
1123	少送了一份粥、就不给送了、只给退钱，定那么多份、就给带两双筷子	0
1124	辣白菜太酸，卷饼辣椒直接卷进去，味道一般，南瓜粥比较适合口味，下次不再点了	0
1125	太慢了，一个半小时。系统确认12:11送达，电话告诉我延迟10分钟，最后13:10送达。	0
1126	很好吃，就是叫多了	1
1127	超赞。10点多就到了，味道不错的	1
1128	好吃！送得很快！不错	1
1129	还不错。值得推荐	1
1130	送的真的很慢	0
1131	送餐慢，店家电话永远打不通，虽然味道很好，但是以后也不会再来了	0
1132	晚送半个多小时	0
1133	没评价,等它来都饿的不行了,小俩小时,呵呵了	0
1134	锅包肉姐姐很喜欢吃	0
1135	麦香！味道棒棒滴！速度很给力！给老板个赞，给快递小哥个赞！	1
1136	在米饭中有苍蝇，情况极其恶劣。	0
1137	最后吃的时候凉了,然后也不能热	0
1138	客观的说，味道还可以。如果愿意等2.5小时的话，可以试试	0
1139	等了快两个小时。。。都饿晕了再也不会用这家，没有筷子没有餐巾纸米饭也是随便盛的	0
1140	送的很快，但是做的是真心的不好吃！	0
1141	黄太极里的巨无霸。。	1
1142	拌饭酱放的太多。难吃。建议这个酱可以做出小包装，客人自己加放。	0
1143	一个多小时才送到，也太慢了	0
1144	送餐时间,有点长	0
1145	上次比较快，味道不错，没想到这次很慢，下次快点	0
1146	就是不辣，辣椒酱啊	0
1147	呵呵﹉一颗星都不想给你	0
1148	速度超级慢，而且电话也一直打不通，以后不会再订了！	0
1149	说得再好也是假的，尝了就知道了	1
1150	分量很足，就是送餐速度太慢了…	0
1151	粥尚可，饼一般	0
1152	这饺子皮薄陷大，味道很棒，送过来还热腾腾的，百度骑士风一样速度，感谢店家，感谢骑士！	1
1153	出门不便，一个订单，非常快就送到了。也就十几分钟。	1
1154	每次点麻辣香锅都会迟到。这次还好有打五折的补偿。	0
1155	虽说送餐的是新来的，但是2个小时才送来也是醉了……	0
1156	真的不适合外卖，另外，真难吃	0
1157	个人觉得和汉拿山差多啦！送的时候已经让人觉得没什么胃口了！	0
1158	很不錯，吃過的最好的煎餅	1
1159	时间一长特别不好吃	0
1160	在店里吃豌杂面很好吃,但是这次点了小面难吃极了,是忘记加盐了么,全是水,回锅肉全是配菜就算了,仅有的几片肉还多数是全肥的。。。	0
1161	豆浆不错到手一点没撒而且还是热的！赞快递	1
1162	没饭了还是不想送了呀。我们十点半点的餐，你们十二点打电话告知我们点的餐没有了，什么人啊，不想送也不能耽误我们店别人家的，我看你们干脆倒闭算了，气死老娘了。差的我都不想再说你们什么了	0
1163	太腻了，里面好多肥肉，吃完都犯恶心。。。	0
1164	说是21种，送来的里面只有七种	0
1165	鸡肉卷肉很多呀，味道不错	1
1166	太难吃了吧，怎么会这么多人推荐呢	0
1167	三个菜给俩筷子,怎么吃啊,二百五	0
1168	下了三次单，在线支付了三次商家才进行确认，饭送来时已经凉了，但配送人员和饭店人员表示了歉意，可是说好的果汁为什么没送呢？之前去店里用餐过，体验很好，但此单的评价还是要实事求是	0
1169	送餐师傅服务到位	1
1170	2个多小时没送货，中间催单多次无果，最后打电话让店里取消订单。一个没注意，订单完成了？！还扣款了，什么情况？！	0
1171	很不好吃。	0
1172	速度太慢了,又没小票又没发票的	0
1173	五花肉泡菜饭里一片五花肉都没有，不知道是厨师忘了放了还是怎么着。太坑了！	0
1174	花卷每次斗一定要买特别好吃	1
1175	味道一般，还赶上没发票	0
1176	腊八蒜呢？没有	0
1177	味道不错。速度很快。包装也不错。有创意。	1
1178	送的真快，在快点都能当晚饭吃了！！！	0
1179	特别快！很满意的一次购物	1
1180	菜的质量挺好,送餐很差味道比一般好些	0
1181	菜量太少了，喂猫呢，宫保鸡丁外星人炒的吧，太难吃	0
1182	订餐后经催促一个多小时才送到，菜和饭都是凉的，吃的很不舒服	0
1183	代金券和满20减6有冲突么，也不说一声	0
1184	分量够，味道可以，送一次性手套和餐巾纸	1
1185	卷饼挺好～凉拌木耳味道不太对，可能天热有些坏了	1
1186	百度外卖的师傅人太好了,必须给五星好评	1
1187	店里送错了餐,给店里打电话,话还没有说完,对方就挂断了,特别没有礼貌,实在是差	0
1188	送的可乐呢？？	0
1189	送达时间是下午一点	1
1190	等了两小时,还超难吃	0
1191	太恶心了，,什么也没有,全是汤	0
1192	特别幸苦，特别感谢！	1
1193	披萨很好，值得推荐，性价比很高，跟店里一样	1
1194	推荐,真的很好吃哦	1
1195	很好吃,配送员师傅特别特别好,配送特别快,态度超级棒,一定要表扬这个配送员师傅！！~~~~五分五分~~~	1
1196	送餐速度太慢,我将近等了一个小时,下回不会定了	0
1197	葱太多了，没香味	0
1198	2小时送到，不知道为什么，催了无数次	0
1199	再也不点了～	0
1200	皮蛋瘦肉粥没味道	1
1201	鸡肉的加了酱汁，味道更好。送餐小哥态度也超级棒。全五分！	1
1202	快递小哥态度好，但点的超大杯，但感觉和中杯差不多，而且量少了	0
1203	东西有些小贵。	0
1204	送餐员很迅速	1
1205	好吃。一直爱吃他们家的菜	1
1206	一直在梅州东坡下单，好吃呦！^_^	1
1207	快递小伙真不错，菜的辣味十足	1
1208	等了200分钟，终于到了！真快！！！！	0
1209	包装挺棒的！送货有点点慢！卷饼的皮稍有点厚有点硬，要是再薄点在软点就好了，还有就是不够辣，我明明写了加辣	1
1210	送餐比较慢，味道还行	0
1211	饭菜没的说，好吃，但是第一个给我送外卖的那个女的实在让我生气！找不到地方我理解，但是莫名其妙的挂我两回电话我就不能理解了！态度差！	0
1212	辣白菜五花肉饭，一共只有3块半肉，全是辣酱，比第一次订差了十万八千里，到底有没有标准，这样的饭这个价太没天理	0
1213	虽然价格便宜，但是煎饼外卖真的不好吃！薄脆都不脆了，鸡柳也软了。。	0
1214	速度还可以，味道好	1
1215	比承诺晚一小时送到	0
1216	妈妈很喜欢他家的泡菜,当宝贝一样	1
1217	太鸡巴坑人了，四角小饼够鸡吧谁吃，备注还写了饼稍微多点，草，赶紧倒闭吧	0
1218	都很好吃而且送的特别快！非常感谢！	1
1219	酱太少了，没有味道，菜也比从前少。	0
1220	差，都太差了，要的全素的给我送来的全是面，还说是我没写清楚，眼睛都有问题该去眼科看看了，这顿饭吃的可不是一点点恶心。	0
1221	神速，服务态度很好。菜品味道不错。	1
1222	百度骑士速度好快啊！而且服务态度超级好～～江山城的饭一直很好吃，走了外卖很方便呢！	1
1223	服务很好，昨天吃的，今天补单的。	1
1224	第一次点，量少，味道也一般，	0
1225	饭是冷的辣白菜汤撒的到处都是。发票已经污损。	0
1226	过程很复杂，东西很好吃，商家还送了一次性手套。	1
1227	太慢了，太慢了，以后坚决不定这家外卖了，10点过下的单，快1点了才送来，期间催单2词以后居然不接电话。。。只好打百度客服，味道中规中矩。唉	0
1228	量大。味道一般。速度较快	0
1229	时间要是再短点就好了	0
1230	慢！！！提前订也白搭	0
1231	等了将近3个小时，都这样送餐的话不知道饿死多少人	0
1232	送餐员个人的问题,导致等到中午休息时间都要结束了,我饭还没吃上,而且送来餐全都凉了,哎～	0
1233	肉多饼薄口味好，很大一个	1
1234	点的冷的,给热的，点的去冰还放冰。服务员你是困了吗？	0
1235	点的三鲜，西芹，韭菜，送过来竟然全是茴香的！！！！！！！	0
1236	少我一个菜酸辣瓜条，投诉也没人理我	0
1237	送餐慢，来了都凉了	0
1238	粥没味……香菇炖鸡的鸡竟然是鸡肉丝也就算了,一点味道也没有……送餐先说送不到宿舍要去大南门取,我到了大南门他又说他在宿舍了……这家店一生黑	0
1239	这次送餐时间超快！	1
1240	鸡翅太太太太咸了	0
1241	第二次吃，味道非常好。开始想买20张馅饼带回家，但是系统默认两个馅饼一个餐盒，想想要来10个餐盒有点恐惧只能作罢。请系统升级一下使包装可选。谢谢！	1
1242	外卖比在店里吃差很多⋯⋯	0
1243	撒得一塌糊涂，味道不错。	1
1244	快递特别慢,来的时候方便面都不能吃了,其他的味道也不怎么好了,麻辣烫时间一长就特别不好吃	0
1245	味道蛮好的，鸡蛋煎成了花的形状好可爱	1
1246	送餐员服务态度好，速度快。菜品味道好。	1
1247	送餐服务真心不敢说，太差了	0
1248	肉松的相对好吃一点	1
1249	少给我一杯豆浆	0
1250	今天送餐迟到40多分钟，晕菜	0
1251	没吸管！快递很好！奶油是后挖出去的特别墨迹！备注强调过了	0
1252	送餐慢，味道一般，一点都不值20块，牛肉的根本没出来肉啊	0
1253	宫保鸡丁里居然有一堆茄子，太差劲了	0
1254	快递很棒！水煮牛肉不好	1
1255	稻香村的点心自然不必多说了，就是好吃！外卖小哥服务也非常好～赞\(≧▽≦)/！	1
1256	没吃过那么难吃的	0
1257	一品豆腐光给豆腐不给蘸酱，没有筷子！	0
1258	还行,送货挺快	0
1259	送餐不好。调料包全破了。洒了一口袋，	0
1260	送餐师傅服务超好！满意！	1
1261	汉堡王的东西真的不好吃。。。为送餐大哥点赞	0
1262	等了快2小时！饭盒还烂了！送餐服务还差！	0
1263	我要求抹茶拿铁不加糖，为什么还是加糖！	0
1264	送的粥都酸了，你们是昨天前天的粥没卖出去么？这也能往外卖，要是这样子谁还来买？	0
1265	送餐速度超快，人长得也帅，很棒的服务！感谢让我这么晚还能吃上热的饭菜。	1
1266	送了2个小时才送到，也是史无前例了！很不满意，味道太辣，辣椒太多，以后再点，肯定要犹豫再三了	0
1267	送餐超级超级超级超级慢，10点30下的单快1点了才收到。。	0
1268	这送的无语了，提前一小时送到了，嫌饭太烫让我晾一小时吃么。土豆牛肉22不值..不会再订了	0
1269	量太少了，不够吃，都能数过来	0
1270	没有方糖,而且也没有按备注配置,有问题没有电话沟通就直接凑活送了	0
1271	太慢了，俩小时连个解释也没有	0
1272	土豆丝还可以，香菇的好难吃！	0
1273	真是傻缺的一个卖家	1
1274	京酱肉丝,居然没有葱丝，真恶心！！！！！！！！,恶心！！！！！	0
1275	送的超级快，送餐员很辛苦。快乐柠檬一直喜欢喝	1
1276	饼真心不是我想吃的那样的	1
1277	送餐速度太慢，打电话想问问做了没，服务员的态度太差，竟然就喷顾客。所以以后都不会再订这家的	0
1278	送餐太慢太慢	0
1279	饭挺软和的，三份饭，两份菜没放盐是的	0
1280	口味倒还可以，份量小，中分的对男生来说根本不够，吃完后晚上拉肚子了，也不知道是不是他家的关系	0
1281	饺子都粘在意思了怎么吃？不能送就别送，用了整整80分钟，现和面也用不了这么久吧	0
1282	可以的，百度外卖这段时间有力度啊	0
1283	太慢了等了2个小时。	0
1284	今天还是很快的。。。。	1
1285	鸡汤咸死，无法入囗！	1
1286	快递师傅特别好～等了我10分钟	1
1287	一般，除了包装好看真的没什么了	0
1288	下单后1小时54分钟送来的,还让我说啥	0
1289	外卖小哥特别热情特别好！～	1
1290	配送超级慢，垃圾！配送超级慢，垃圾！	0
1291	下单写了配送时间，工作人员弄错了时间，当天就送了。真是无语了。	0
1292	叫了好几次，真心好喝	1
1293	咖啡都出来已湿了	0
1294	吃饭时候都已经饿死了！！！	0
1295	大冷天的，送餐员辛苦了	1
1296	100分钟！！等死了	0
1297	粥跟卷饼都很好,配送也超快,我就想说一点不许就是,真尼玛辣	1
1298	快递员电话说不能进楼，沟通发现根本就没搞清楚在哪儿就让下楼自取，下楼自取和下楼自己买有什么区别，还要叫外卖有什么用。	0
1299	送餐速度不错，食材太差，吃完嘴发麻，头晕晕的。以后再也不会吃了	0
1300	怎么还没到	0
1301	大冷天，送餐员辛苦了	1
1302	送餐很快，送餐人员很热情！～	1
1303	好吃～不错～速度快！	0
1304	送餐速度太慢	0
1305	味道不错，耦盒很好吃！	1
1306	很好吃,很香,包装也不错的	1
1307	收到煎饼余温都没有,都塌了,真是不能再慢了	1
1308	送餐速度很快，味道还可以	1
1309	凉皮没给酱料完全没有味道，馄饨里胡椒粉放太多了，但肉夹馍还是一如既往的好	0
1310	师傅很好，服务很热情！	1
1311	没有第一次吃的好，里面有小骨头渣子，咯牙	0
1312	味道很一般，以后不会再定了	0
1313	挺好的。包装很好	1
1314	要的香草拿铁,给我的拿铁	0
1315	好棒！一直支持！如果有盖饭就更完美了	1
1316	我从来不给差评，但是今天实在忍不了了，必须要说说。知道今天天热肯定会有很多人叫外面，所以11点20就下单了，等到13:00饭还没来，给和合谷和百度外卖的客服打电话，都没人接或者忙，最后打通了百度外卖的客服，跟我说帮我催一下，一会儿给我打电话，让我手机保持畅通。等了20分钟都没消息，又打了一遍百度外卖，跟我说帮我按照紧急事件处理，有消息跟我联系。等到13：30还没人理我。最后在大众点评上查到了和合谷海龙店的固定电话，终于找到人了。最后到了14:00的时候终于送到了。一共3盒饭，有两盒的汤汁全都洒出来了，全都洒在了袋子里，纸巾筷子一塌糊涂，盒子里面的菜全都挤在一起，简直没法吃，必须差评！！！！一会儿打电话给百度外卖投诉！！！	0
1317	不好吃,一点味儿没有,肉根本嚼不烂	0
1318	加两种荤菜但是只给了一个	0
1319	再也不会吃了,饭少菜更少,宫保鸡丁的花生有些还有土腥味	0
1320	味道很正，很好吃！！不油腻，棒！！,服务也非常好！	1
1321	晚了半个小时才到，孩子饿得吃饼干	0
1322	包装高大上，味道不错	1
1323	速度很快，还行	0
1324	好吃，希望商家保持	1
1325	东西太少了，不值30元	0
1326	还好味道不错量大	1
1327	其它都挺好,就是鸡柳煎饼太难吃了,太重口味了,吃完直恶心	1
1328	小炒肉真心不是湖南小炒肉，坦白讲肉炒太老了，不推荐。鸭头不错	1
1329	泡馍送到汤全没了。坨成一团没法吃。勾魂凉皮难吃至极佐料都没放什么味道都没有。除了辣什么味道也没有。不会再来买饭。贵品质差	0
1330	两个小时，也是醉了	0
1331	送餐小哥神速～味道也好～	1
1332	草,11点下单,1点送到	0
1333	挺好哒。米饭很足。很容易饱。	0
1334	说了好几次，米饭就是不给多来点儿！这服务真是够呛,你们一点儿都不看留言吗，那还要就要有个毛用	0
1335	提前送到不错。	1
1336	南瓜粥，绿豆粥一点点糖都不放。你们家缺糖吗	0
1337	送来的薯条和鸡块都没有酱！	0
1338	鸭翅都坏了，还拿给客人，真是挣钱不要名誉啊。	0
1339	你家送饺子不给醋的？有常识没？配送员也是没脑子？不知道给要一包？	0
1340	毛血旺辣度正合适，料很足，比眉州的性价比更高	1
1341	多搞活动哦,尖椒土豆丝没有味道。	1
1342	没给汤,饭还有点生,不好吃	0
1343	花生不是很香。包菜炒糊了。味道还好	0
1344	送餐用了一个小时，一个小时，什么鬼，乌龟都到了，菜还油的要死，我点的炒饭，一堆酱油，只能看到黑乎乎的一坨，是一坨!!!!	0
1345	水煮鱼这道菜是我吃过最难吃的下次了，就这水平，像是职工食堂大妈做的。牛肉真叫硬	0
1346	晚了近一个小时才送到，饼很干，不好吃，里边的肉不像肘子，根本不能当顿饭	0
1347	说快的全是托么,为什么就给我送每次这么慢,都得1个多小时,就两站地的距离,每次一看配送员路线都发现,好么,这绕着一大圈啊,星冰乐又全融化没了,那我直接点便宜的凉可可不行么	0
1348	非常不错，挺好吃的，物美价廉！！	1
1349	饼不错，味道也可以，就是夹的菜有点少。送餐速度也挺快。	0
1350	空心菜份量少了点，汤不错	1
1351	建议饭量大的人来2中份	0
1352	味道不错，值得品尝！！！如果配送再快一些，那就完美了！	1
1353	作为湖北人觉得还是也很正宗的！	1
1354	菜味道很棒！送餐很及时！	1
1355	要等的时间太长了，无人送餐	0
1356	下雪天，快递师傅辛苦了！小心路滑！	1
1357	豆腐脑都凉了，豆腐上还有一根头发！！！！！	0
1358	就是太慢了，我12：44才收到，晚了一个小时，饭都凉了。	0
1359	饭菜都凉的，一个多小时才送来	0
1360	很好很速度	1
1361	送餐员很好。	1
1362	送餐及时，包装看起来高大上	1
1363	很好吃，忘记拍照了～	1
1364	送餐员态度很好，虽然晚了，但还是好评	1
1365	鱼头感觉米以前多了，虾感觉有点不大新鲜。	0
1366	送餐花了一个半小时……无语了	0
1367	豆浆不好喝…南瓜粥洒的满袋子都是…薄脆煎饼跟豆腐脑还是很好吃的	0
1368	差评，超级慢，没有在规定时间送达，还要自己到店里去吃……态度还超差	0
1369	带扣的盒子撒了一袋子菜汤，还吃屁啊，跳摇滚送的吗？？？	0
1370	味道一般,唯一好处,量大,送餐慢	0
1371	等到花都谢了，真心太慢了，希望以后能快点	0
1372	特意写了土豆丝免辣,结果商家还是炒得辣的,送货特别好	0
1373	快递小哥很给力！冒雨前来，态度很好！赞！！！！	1
1374	咖啡到了几乎凉了，还撒了好多，以后不会用百度外卖代购咖啡了	0
1375	评价前始终没有收到晚餐。很差劲的外送员	0
1376	送错了三个位置才送到，来的时候粥的盒子压破了，全撒在袋子里了，差评	0
1377	送的超快！！	1
1378	味道一般（纯素蔬菜卷）	0
1379	拌面有点坨，味道很好	1
1380	比预计的快，菜品质量跟大堂的没太大差别。	1
1381	铁板烧汁茄子味道真心不错！宫保鸡丁做的太甜了。水煮肉片味道还凑合，但是肉质太干！	0
1382	一般般吧,好多肥肉的赶脚	0
1383	木有给发票；味道一般。	0
1384	都好喝。烤珍珠尤其好喝	1
1385	非常喜欢味道不错，辛苦了！	1
1386	，，，，送餐员傻缺。饭呢里面有异物，在点西红柿鸡蛋之前我就有顾虑，点了以后里面确实是有吃剩的硬物肉渣。	0
1387	订了一份牛肉水饺，不知道是送错了，还是什么原因，一点牛肉味都没有，跟猪肉大葱一样味，26元，少，没牛肉味	0
1388	不好吃，鸡感觉味道怪怪的	0
1389	送餐慢，等了96分钟，让在南门取餐，尽然送到北门，还把餐给了门卫，味道也不怎么样，不考虑在订餐	0
1390	味道还可以，就是里面有砂子	0
1391	很好，热干面有点干了，但是是正常的，好吃。	1
1392	蔬菜卷里全是土豆丝。。。相当于粮食，放很多绿叶蔬菜不是更符合蔬菜卷的名号吗？京酱肉丝一如既往的好吃。如果能吃肉之外摄入真正的蔬菜就好了	1
1393	什么都不想说2小时的送餐时间很牛逼是么,，2小时我能绕北京一圈了,外卖人们就图个快图个省事,你到好,2小时送餐,不能开就关门吧,……谢谢,你的饭吃的已经完全没有胃口了……	0
1394	味道一般，送餐时间太长了。	0
1395	特别快。人也特别好。以后还会定的	1
1396	送餐很慢很慢，定的很早了还送了一个半小时。定的粥没给送，说给退钱也没给退，一点诚信都没有，同时也遇到过同样状况，不会再来了	0
1397	这次的饭问题很大，第一付款项目中有鸡蛋但是未送。第二,米饭里居然有韭菜！第三,菜里有瓜子皮！不会再订！！！很差	0
1398	特别实在，实惠，量大，良心餐厅。味道也不错	1
1399	味道很好，送餐快	1
1400	送餐速度慢了。有一份菜吃起来感觉没放盐！菜品一般！	0
1401	发票只给了十元如何报销	0
1402	还是迟到，晚了30分钟	0
1403	腊牛肉好吃极了！	1
1404	味道太一般	0
1405	洒的很厉害，然后两杯咖啡不给杯示，根本分不清啊，卡布的奶泡本来应该很多，都洒了，跟拿铁一样了，囧	0
1406	不给筷子跟餐巾纸的。也太省了吧。宫爆鸡丁量还可以。焦溜肉片做得跟锅巴一样硬咋吃啊。就这一会下次绝对不定了。	0
1407	送错餐了当时，又给送了一份，味道一般	0
1408	辣，饭冷啦，都两三小时才送来慢	0
1409	很快。。卷饼味道一般但是很值。。。	1
1410	送餐员让我自己下去取的，天气热，疲惫可以理解，但是拌饭缩水了略失望	0
1411	要的披萨和小吃拼盘，披萨送了45分钟，然后快递说小吃拼盘忘了拿了，我都在快递包里看到了，以为是别人的，后来又过了45分钟才来，拼盘是冷的。	0
1412	饭菜量很少,价位偏高,关键是不能及时开发票,让人很无语	0
1413	送单速度很快，味道一般，不像秘制。卖相很差，其实就是红烧肉加红薯。点错餐了。	0
1414	味道还可以，量也挺足的。不过现在是用代金券和支付优惠，如果单论单品价格就比较高了	1
1415	送餐太慢太慢了～菜品还可以～	0
1416	"送餐时间很准时，但“酸豆角焖肉饭”名字有点误导人，其实就是＂酸豆角炒肉末＂，根本不是""焖肉""啊。这次的米饭也不是他家常给的粗粮饭，就是白米饭"	0
1417	嗯，总体来说挺好的，红烧排骨很好吃，只可惜有点儿少了，而且来的时候没有带发票，希望明天能带过来	0
1418	豆浆都漏完了	0
1419	非常好,非常快	1
1420	一个凉菜十块钱，就退了七块五，打电话过去，说那边很忙，五分钟以后回过来电话，也没信了！太没诚信了卖家！谁也不差一瓶水钱！没这么办事的知道吗！	0
1421	此宫保鸡丁就是辣酱炒鸡肉，除了咸很咸的味吃不出别的。	0
1422	虽说是周六，可能是点餐早的缘故，送餐速度挺快的。可是餐品的内容就不敢恭维了，小到“没朋友”的油条和三个南瓜饼。不是一般的坑人！比肯德基性价比还差。	0
1423	好吃，就是稍微有点凉了	1
1424	很好很强大	1
1425	都拌好了，量少，配菜少，基本就是米饭和酱，酱多了，辣	0
1426	差评，差评，差评！！！！！！！！都没给送餐，把钱退给我行吗？以后再也不定了！！！	0
1427	口感好其他的不能比我喜欢	1
1428	用不着赶时间把东西都颠散了吧	0
1429	味道不怎么玩	0
1430	饭的口感还可以，送餐速度太慢，离的远可以理解，少送了果汁，之后处理好了。服务态度还可以，都不容易，总体好评吧	0
1431	有史以来最糟糕的一次外卖，下午5点下单，晚上8点才送到！期间我还打了10多个电话！只接了3个，全部都是敷衍搪塞的说辞！好不容易餐到了还要我自己冒雨走一大段路去取！希望百度不要再和这样的无良商家合作！	0
1432	面条就几根、即使小份也不会那么少吧、出餐还那么慢	0
1433	送餐超快，但是超难吃。。。	0
1434	太辣了，不然味道还是不错的。	0
1435	味道很一般，比老车记差远了	0
1436	小炒肉不错，还得说一句他家宫爆鸡丁太难吃，甜的齁死人	0
1437	黑椒牛柳太咸，咖喱那个时间太久了，胡萝卜都有馊味了！	0
1438	口味不错，女生一个人吃完还很饱,包装很不错	1
1439	非常感谢！辛苦陈骑士啦！	1
1440	很棒哦，冷天吃到好吃的热饭菜，感谢～	1
1441	压根没送到，也是醉了，说好的饭呢	0
1442	快递态度很好，大冷天的辛苦了。	1
1443	菜品没味道。。。周也是。。。。	0
1444	饭送来是凉的，而且还送错了菜，商家说退的钱至今也未送来，我不乎这点钱，态度简直让人接受不了，再也不要吃了	0
1445	明明点的香草拿铁，结果送来拿铁，有点离谱。	0
1446	很好吃，量大。快递小哥，服务一流。	1
1447	肘子卷肥肉好多......	0
1448	送外卖的啥态度？打电话五分钟下楼拿他就走了，然后再打说让我再等十分钟	0
1449	牛肉的筋太多，味道还行，不过价格摆在这里，挺公道的了	0
1450	粥没有，送饮料还价格一样，坑	0
1451	饭都拌好了，而且饭因为板好的原因辣酱又咸又辣！闲的你们拌好了送！用的着你们给拌好了么！多此一举！	0
1452	服务很好，送的很快，很有礼貌。	1
1453	一个多小时才送到，都不好吃了	0
1454	送货的骑士比照片瘦多了！大冷天，太辛苦了！最重要的是跟在店里吃品质一样！披萨的馅趴在饼皮上妥妥的！	1
1455	上次还有粥，这次没粥了，包装也简单了些	0
1456	赞，师傅很辛苦，很好	1
1457	订的套餐只给了一份饭，多花了六块钱啊，商家太不细心了。	0
1458	根本没减单啊,没有优惠啊	0
1459	我和同事同一时间订的外卖，她都吃饱了，我的还没到，头一次吃饭这么晚!!!	0
1460	这次虾饺里面居然全是淀粉都没有虾！	0
1461	送货小哥儿超级赞，萌萌哒，送货巨快！	1
1462	凉皮没放盐，一点味道都没有，不满意的一次外卖	0
1463	大满贯奶茶！超大杯！	1
1464	我去，，4、5个小时你猜来！！！真可以！！！都别来他家买了。	0
1465	肉很多，卷饼很完整，也很好吃	1
1466	最差评,点了黑白百叶,却没有黑白叶,而白百叶也只有一片	0
1467	把那个送外卖的废了吧，这么懒找借口不送到楼下，什么态度么	0
1468	送餐两小时才送到。期间百度客服电话长时间占线。两次拨通以后到了投诉选项被自动挂断。手机客服等待半小时还在排队。第一次使用，也是最后一次使用	0
1469	在这种无风明朗的日子里等了快三个小时！！！	0
1470	挺好。,就是备注不吃辣，还是放了辣椒。	1
1471	石锅拌饭量太少酱太多，吃着特别咸！	0
1472	配送很快！送来还是烫的！很好	1
1473	经常定，今天不一样了，还减量啦！定两份给一双筷子，以前可不是啊……	0
1474	难喝，再也不会买了	0
1475	百度骑士,非常好,！	1
1476	非常的不负责任！送餐基本没两个小时压根吃不上！等你快饿死了，饭来了，彻底凉透了……	0
1477	还可以就是送餐速度有点慢	1
